date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-02-17,483167,56968,0,801055,314192,3506402,416174,271356,152,83581,39180,1844627,973247,7703,27132,168353,1166717,651453,330906,291093,391772,421018,42877,372980,561936,632772,475379,289398,488981,97900,197746,289392,71938,755174,181332,1559042,829507,98901,135,945107,415858,151257,905370,98428,122440,492369,110685,760303,2579802,363248,13996,2545,555592,330807,128405,609189,53450
2021-02-18,484365,57182,0,802198,314445,3512088,417415,271903,152,83852,39301,1849744,976732,7705,27192,168639,1168684,652210,331505,291124,392729,421846,43095,373966,563976,633973,476292,289532,489763,98100,198042,289880,72399,758451,181739,1568624,833423,99034,135,947389,416476,151713,908637,98506,122859,495044,110871,761360,2582111,364399,14149,2558,557896,332007,128760,610055,53531
2021-02-19,485212,57393,0,804116,314713,3521225,418695,273101,152,84181,39461,1856427,980411,7715,27248,168953,1170902,653245,331747,293215,394687,422287,43229,374974,565794,635446,477287,289892,490386,98377,198442,290300,72767,761498,182050,1577197,836650,99153,135,949695,417345,152190,911421,98624,123145,497937,111018,762673,2587712,365256,14251,2575,559930,332904,129055,610974,53683
2021-02-20,485986,57393,0,806163,315230,3527338,419812,273101,152,84531,39553,1863707,983747,7715,27297,169150,1172736,654660,332182,293215,396018,422287,43367,375737,567764,636269,478157,290242,491070,98641,198751,290671,73161,764375,182475,1585435,840096,99228,143,952306,418318,152711,913912,98835,123145,501277,111165,764008,2593816,366034,14359,2575,561812,333794,129364,611789,53683
2021-02-21,486843,57393,0,807967,315514,3531846,420614,273101,152,84732,39648,1868772,985505,7715,27361,169150,1174330,655541,332760,293215,396997,424176,43497,376355,569284,636269,479036,290632,491489,98779,198949,290972,73413,766405,182789,1591672,842637,99277,143,953767,419354,152818,915639,99084,123145,504149,111304,765137,2600660,366735,14493,2575,564115,333794,129616,612240,53795
2021-02-22,487520,57738,0,809474,315759,3536946,421294,275334,152,85090,39755,1872923,987041,7727,27410,169584,1175568,656358,333080,294080,397526,424644,43594,376966,570546,637928,479591,290874,491902,98810,199045,291145,73665,769109,183023,1597969,844770,99312,143,955378,419853,153135,917565,99257,123980,505589,111334,766089,2606513,367073,14608,2579,565270,334962,129854,612712,53900
2021-02-23,488973,57793,0,810658,316593,3543340,422390,276691,152,85228,39844,1878533,990821,7727,27454,169866,1177241,657037,333964,294091,399013,426048,43736,377628,571783,639712,480091,291222,492477,99040,199402,291543,73923,772267,183335,1604892,846284,99416,143,958153,420212,153645,920385,99476,124262,506912,111546,767315,2617096,367789,14691,2589,567039,335693,130139,613419,53944
2021-02-24,490220,57970,0,811968,317396,3549090,423558,278184,152,85506,39943,1885661,994061,7729,27497,170289,1179250,658043,334665,295189,400307,426925,43900,378490,573885,641270,480845,291891,493095,99242,199782,292059,74258,775386,183781,1611031,849630,99531,143,959995,421012,154062,923174,99519,124718,509044,111808,768946,2624852,368601,14768,2623,568946,336565,130382,614260,53988
2021-02-25,491110,58151,0,812907,318122,3554629,424677,279159,152,85801,40122,1892301,997388,7729,27533,170595,1181144,659127,335244,295215,401750,427689,44118,379466,575993,642868,481831,292811,493803,99445,200163,292630,74568,778963,184080,1619924,852981,99621,143,962404,422156,154554,925563,99619,125185,511546,111964,770940,2632666,369433,14840,2636,570982,337653,130813,615225,54202
2021-02-26,491849,58263,0,814528,318638,3559311,426198,279946,152,86098,40284,1898223,1000822,7734,27606,170907,1183569,660071,335855,295997,402926,428592,44296,380436,577980,644125,482978,293542,494329,99613,200447,293029,74893,782833,184736,1627998,855905,99711,143,964380,423023,154878,928633,99860,125622,513295,112107,772513,2643463,370084,14963,2636,572639,338822,131234,616018,54350
2021-02-27,492683,58263,0,815707,319195,3563578,427462,279946,152,86517,40478,1903682,1004187,7735,27705,171140,1185367,660942,336282,295997,403947,428592,44493,381272,579680,645550,483790,294091,494805,99837,200720,293488,75166,786967,184888,1636040,858548,99780,143,966154,423802,155315,931531,100044,125622,515072,112293,773887,2649363,370770,15098,2646,574314,339773,131580,616886,54350
2021-02-28,493252,58263,0,816782,322415,3566914,428303,279946,152,86799,40598,1909221,1006521,7736,27759,171140,1186613,661673,336465,295997,404622,430100,44635,382099,581148,645550,484594,294795,495047,99954,200882,293754,75424,789356,185132,1643867,858548,99809,143,967422,424508,155597,933261,100297,125622,516823,112427,775004,2653013,371235,15198,2646,576050,339773,131855,617367,54394
2021-03-01,493769,58647,0,817821,322509,3573549,429839,282626,152,87080,40684,1910921,1008660,7737,27785,171462,1187757,662213,336890,296644,405126,430504,44763,382702,582543,647415,485230,294994,495439,100003,200946,293980,75588,792496,185297,1650303,862170,99852,143,968874,424888,155787,935822,100584,126588,517976,112470,775693,2660791,371492,15284,2646,577174,340708,132048,617700,54471
2021-03-02,494421,58802,0,818670,322949,3577966,430615,283128,152,87193,40767,1918100,1011807,7742,27818,171836,1189326,662750,337520,296654,406201,431271,44944,383170,582844,649057,485655,295295,495812,100158,201346,294289,75803,795785,185542,1656684,863409,99957,144,970583,424999,156037,938296,100735,126849,518823,112652,776337,2668091,371979,15372,2646,578559,341441,132184,618307,54527
2021-03-03,497154,58993,0,819954,323353,3582320,431670,283622,152,87425,40818,1924114,1014542,7745,27835,172288,1191440,663511,338041,297444,407373,431771,45091,383956,584743,650762,486434,295675,496294,100351,201608,294684,75990,799476,185898,1663248,865554,100067,144,972605,425746,156287,940923,100765,127285,519996,112833,777935,2675712,372708,15487,2695,580108,342236,132416,619087,54616
2021-03-04,498076,59138,0,821108,323756,3587567,433021,284500,152,87643,41014,1930232,1017428,7747,27890,172587,1193177,664446,338613,297474,408440,432527,45231,384765,586310,652589,487374,296154,496813,100531,201973,295069,76178,802669,186156,1670716,868056,100184,144,974480,426641,156673,943933,100867,127727,521563,113065,779449,2683386,373319,15686,2704,581408,343090,132677,619942,54685
2021-03-05,498887,59285,0,823384,324326,3592560,434654,285330,152,87874,41122,1936207,1019509,7748,27979,172827,1194629,665285,339148,297989,409345,433045,45456,385678,588209,654380,488170,296745,497200,100656,202310,295460,76422,806370,186460,1678867,870149,100278,144,976230,427558,156884,946734,101066,128121,523258,113229,780894,2688975,373868,15819,2714,583060,343868,132964,620663,54764
2021-03-06,499411,59285,0,825119,324653,3596760,435762,285330,152,88139,41273,1940897,1021778,7749,28060,172931,1197187,666516,339529,298188,410184,433045,45639,386610,589931,656072,489116,297321,497695,100656,202653,295960,76695,810090,186742,1686993,872176,100357,144,977736,428536,157079,949127,101327,128121,524457,113378,782206,2692691,374438,15964,2714,584537,344532,133290,621275,54764
2021-03-07,499819,59285,0,826454,324818,3599250,436612,285330,152,88354,41419,1944995,1023487,7749,28107,172931,1198257,667262,339672,298188,410709,433785,45794,387319,591356,656072,490011,297581,498008,100914,203026,296190,76861,812609,186922,1694651,872176,100391,145,978471,428997,157285,950773,101327,128121,525865,113589,783484,2695558,374850,16083,2714,585700,344532,133445,621654,54764
2021-03-08,500092,59624,0,827237,324951,3602380,437187,287396,152,88563,41579,1948307,1024931,7751,28148,173309,1199441,667736,340128,298788,411040,434289,45933,388035,592344,658355,490483,297651,498269,100959,203027,296393,77060,814916,187040,1700091,874906,100419,146,979725,429162,157515,952818,101327,128981,526716,113596,783904,2699083,375110,16199,2744,586592,345731,133627,621842,54903
2021-03-09,500616,59712,0,827800,325383,3607891,438025,288145,152,88679,41910,1952733,1026692,7752,28189,173790,1200938,668308,340891,298806,411917,434926,46066,388666,593607,659890,492108,298008,498663,101093,203279,296822,77252,819042,187238,1706924,875903,100514,146,981618,429432,158007,955743,101937,129277,527348,113753,785242,2704712,375669,16286,2744,588129,346403,133856,622444,54972
